dedo1,dedo2,dedo3,dedo4,dedo5,posicion_mano,movimiento,letra
999,497,504,738,830,0.63,False,y
999,529,497,725,813,0.64,False,y
999,522,494,724,824,0.62,False,y
999,505,501,727,823,0.62,False,y
999,480,508,737,836,0.63,False,y
999,480,506,733,814,0.65,False,y
999,479,511,734,787,0.62,False,y
999,477,506,726,819,0.64,False,y
999,467,499,723,816,0.61,False,y
999,454,506,732,811,0.63,False,y
999,456,497,731,821,0.62,False,y
999,473,499,734,827,0.63,False,y
122,882,23,61,219,1.65,True,z
128,876,6,58,228,2.15,False,z
128,883,9,54,192,1.73,False,z
117,963,32,52,166,1.22,False,z
117,867,32,56,162,0.98,False,z
130,935,9,55,228,1.66,False,z
130,928,23,52,165,0.94,False,z
129,943,6,56,159,0.58,False,z
120,936,6,54,211,0.77,False,z
109,856,0,46,209,1.65,False,z
122,858,0,47,192,1.12,True,z
100,818,0,49,204,0.7,False,z
98,797,0,48,222,1.72,True,z
96,871,0,56,215,2.17,False,z
104,832,2,56,163,1.18,True,z
111,826,2,57,153,0.31,False,z
107,820,13,62,191,1.44,True,z
115,868,0,58,212,1.84,False,z
132,868,6,59,166,1.13,True,z
123,866,13,62,162,-0.01,False,z
124,878,0,61,162,0.93,True,z
134,833,0,57,193,1.67,False,z
114,865,6,52,162,0.85,False,z
125,835,23,57,166,1.09,True,z
151,808,13,55,167,2.0,False,z
146,825,23,50,156,1.78,True,z
135,818,16,50,159,0.95,False,z
999,0,0,116,141,0.96,False,a
999,0,0,117,134,0.98,False,a
999,0,0,123,118,0.97,False,a
999,0,0,126,116,0.98,False,a
999,0,0,130,99,0.97,False,a
999,0,0,123,99,0.97,False,a
999,0,0,128,114,0.97,False,a
999,0,0,121,116,0.97,False,a
999,0,0,106,101,0.98,False,a
999,0,0,115,107,0.97,False,a
999,0,0,127,112,0.98,False,a
999,0,0,120,111,0.97,False,a
999,0,0,122,111,0.96,False,a
999,0,0,120,140,0.99,False,a
999,0,0,123,111,0.97,False,a
999,0,0,122,73,0.97,False,a
999,0,0,122,69,0.98,False,a
999,0,0,133,69,0.97,False,a
999,0,0,126,76,0.97,False,a
999,0,0,125,73,0.97,False,a
999,0,0,136,77,0.97,False,a
999,0,0,144,83,0.99,False,a
999,0,0,144,82,0.97,False,a
999,0,0,136,83,0.97,False,a
999,0,0,154,94,0.98,False,a
999,0,0,149,84,0.98,False,a
999,0,0,143,106,0.94,False,a
999,0,0,138,99,0.96,False,a
999,0,0,153,76,0.95,False,a
257,999,727,930,679,1.02,False,b
253,999,720,906,674,1.04,False,b
286,999,730,926,753,0.99,False,b
339,999,721,950,753,0.98,False,b
357,999,710,950,752,1.04,False,b
527,999,723,942,753,0.96,False,b
546,999,727,938,752,1.03,False,b
699,999,720,931,755,1.03,False,b
445,999,731,938,761,1.02,False,b
383,999,744,929,756,1.01,False,b
355,999,723,932,750,1.05,False,b
339,999,710,940,754,1.0,False,b
331,999,705,937,756,1.02,False,b
335,999,706,932,752,1.04,False,b
370,999,712,947,746,1.01,False,b
386,999,706,948,749,0.99,False,b
670,999,724,943,746,1.05,False,b
753,999,722,946,742,1.04,False,b
746,999,721,929,745,1.05,False,b
754,999,702,945,736,1.03,False,b
743,999,698,935,736,1.02,False,b
715,999,684,947,735,1.01,False,b
786,999,694,947,730,1.04,False,b
737,999,688,945,721,1.03,False,b
999,999,693,955,726,1.02,False,b
999,999,700,955,722,1.02,False,b
999,999,700,957,721,1.02,False,b
999,999,731,964,720,1.04,False,b
999,999,714,955,726,1.02,False,b
999,999,736,961,723,1.02,False,b
999,124,67,611,999,1.24,False,c
999,126,71,636,999,1.23,False,c
999,128,73,615,999,1.23,False,c
999,121,67,605,999,1.24,False,c
999,119,71,604,999,1.23,False,c
999,124,73,618,999,1.23,False,c
999,127,79,618,999,1.25,False,c
999,126,85,636,999,1.26,False,c
999,118,80,655,999,1.24,False,c
999,118,92,668,999,1.26,False,c
999,123,95,656,999,1.26,False,c
999,120,99,657,999,1.21,False,c
999,135,102,669,999,1.25,False,c
999,126,95,642,999,1.25,False,c
999,122,99,654,999,1.22,False,c
999,119,97,659,999,1.22,False,c
999,126,100,678,999,1.27,False,c
999,124,101,694,999,1.24,False,c
999,123,97,676,999,1.25,False,c
999,117,94,652,999,1.23,False,c
999,118,99,658,999,1.23,False,c
999,117,101,688,999,1.23,False,c
999,125,103,641,999,1.25,False,c
999,118,100,647,999,1.24,False,c
999,114,96,636,999,1.25,False,c
999,121,97,630,999,1.24,False,c
999,119,96,663,999,1.23,False,c
999,123,95,658,999,1.22,False,c
999,126,94,605,999,1.24,False,c
999,123,88,600,999,1.23,False,c
999,905,371,999,113,1.29,False,d
999,907,371,999,113,1.3,False,d
666,899,373,999,118,1.3,False,d
663,902,383,999,116,1.3,False,d
970,912,380,999,94,1.29,False,d
999,909,382,999,86,1.3,False,d
999,905,398,999,105,1.29,False,d
999,910,417,999,105,1.29,False,d
999,904,408,999,119,1.3,False,d
999,904,403,999,116,1.29,False,d
999,904,396,999,134,1.31,False,d
999,908,411,999,137,1.3,False,d
999,906,407,999,134,1.29,False,d
999,904,414,999,121,1.3,False,d
999,905,400,999,121,1.29,False,d
999,899,375,999,116,1.3,False,d
999,907,396,999,132,1.28,False,d
999,904,411,999,144,1.29,False,d
999,906,421,999,141,1.29,False,d
999,905,398,999,136,1.3,False,d
999,901,394,999,148,1.3,False,d
999,907,415,999,158,1.29,False,d
999,900,422,999,160,1.3,False,d
999,779,423,999,170,1.29,False,d
999,769,388,999,177,1.31,False,d
999,794,384,999,159,1.31,False,d
999,760,379,999,160,1.29,False,d
999,899,390,999,174,1.28,False,d
999,905,401,999,186,1.29,False,d
999,911,417,999,182,1.3,False,d
0,6,19,307,999,1.22,False,e
0,6,18,327,999,1.22,False,e
0,2,18,329,999,1.23,False,e
0,2,18,310,999,1.21,False,e
0,3,28,306,999,1.22,False,e
0,6,18,316,999,1.22,False,e
0,6,19,353,999,1.24,False,e
0,5,23,321,999,1.22,False,e
0,12,22,338,999,1.23,False,e
0,13,36,390,999,1.25,False,e
0,13,36,377,999,1.23,False,e
0,8,32,396,999,1.23,False,e
0,7,30,390,999,1.22,False,e
0,3,30,388,999,1.22,False,e
0,1,28,355,999,1.21,False,e
0,6,29,370,999,1.2,False,e
0,7,31,395,999,1.21,False,e
0,3,30,385,999,1.23,False,e
0,7,29,376,999,1.22,False,e
0,8,32,386,999,1.21,False,e
0,9,30,406,999,1.2,False,e
0,10,31,429,999,1.21,False,e
0,10,30,425,999,1.25,False,e
0,4,31,445,999,1.23,False,e
0,7,30,445,999,1.18,False,e
0,8,32,461,999,1.25,False,e
0,11,32,448,999,1.22,False,e
0,11,31,438,999,1.24,False,e
0,10,35,417,999,1.21,False,e
0,11,39,451,999,1.22,False,e
999,248,759,946,999,0.95,False,f
999,257,774,946,999,0.99,False,f
999,251,791,947,999,0.96,False,f
999,250,781,941,999,0.94,False,f
999,254,785,895,999,0.96,False,f
999,262,791,935,999,0.92,False,f
999,259,825,924,999,0.98,False,f
999,262,821,917,999,0.94,False,f
999,268,826,922,999,1.0,False,f
999,266,822,924,999,0.96,False,f
999,261,853,930,999,0.97,False,f
999,264,881,923,999,0.96,False,f
999,262,828,934,999,0.96,False,f
999,271,825,930,999,0.94,False,f
999,267,845,926,999,0.96,False,f
999,277,847,941,999,1.0,False,f
999,276,867,913,999,0.96,False,f
999,278,843,911,999,0.97,False,f
999,275,816,926,999,0.94,False,f
999,277,832,931,999,0.96,False,f
999,280,822,929,999,0.96,False,f
999,271,784,931,999,0.97,False,f
999,279,786,927,999,0.96,False,f
999,273,747,922,999,0.97,False,f
999,287,750,920,999,0.98,False,f
999,281,745,922,999,0.99,False,f
999,278,774,926,999,0.99,False,f
999,278,774,921,999,0.98,False,f
999,281,762,930,999,0.99,False,f
999,282,778,922,999,0.99,False,f
999,470,523,353,850,0.84,False,g
965,467,520,305,828,0.83,False,g
999,467,512,307,837,0.83,False,g
957,477,511,312,808,0.82,False,g
984,493,511,388,813,0.82,False,g
954,510,507,537,916,0.82,False,g
999,527,505,572,945,0.82,False,g
999,532,483,494,942,0.81,False,g
989,504,476,458,924,0.84,False,g
999,498,468,512,925,0.83,False,g
904,491,465,504,911,0.83,False,g
983,495,468,529,930,0.81,False,g
999,494,505,539,925,0.84,False,g
999,501,502,468,932,0.83,False,g
999,496,497,506,942,0.83,False,g
999,493,499,407,949,0.84,False,g
988,486,504,49,944,0.82,False,g
999,484,500,28,931,0.84,False,g
999,490,474,22,928,0.82,False,g
999,492,501,21,943,0.83,False,g
999,492,497,17,940,0.83,False,g
999,490,493,20,949,0.82,False,g
999,497,483,17,939,0.84,False,g
999,500,483,18,965,0.83,False,g
991,503,489,17,944,0.82,False,g
990,504,453,17,949,0.82,False,g
999,507,463,18,960,0.83,False,g
999,501,454,19,956,0.82,False,g
999,491,453,17,928,0.83,False,g
999,489,458,17,939,0.84,False,g
999,999,999,702,999,0.82,False,h
999,999,999,712,999,0.67,False,h
999,250,999,491,999,0.78,False,h
999,99,148,716,999,0.84,False,h
0,47,37,657,999,0.87,False,h
0,0,27,303,999,0.95,False,h
0,47,0,241,999,0.81,False,h
999,44,0,174,999,0.76,False,h
159,24,0,232,999,0.72,False,h
0,81,0,840,999,0.76,False,h
0,0,0,888,999,0.79,False,h
0,0,0,875,999,0.76,False,h
0,0,1,878,999,0.78,False,h
0,0,8,880,999,0.86,False,h
0,0,12,870,999,0.83,False,h
0,0,51,897,999,0.83,False,h
0,0,38,882,999,0.8,False,h
0,0,17,884,999,0.85,False,h
0,0,9,877,999,0.83,False,h
0,0,17,886,999,0.82,False,h
0,0,24,876,999,0.84,False,h
0,0,19,878,999,0.83,False,h
0,0,16,867,999,0.83,False,h
0,0,20,886,999,0.83,False,h
0,0,26,883,999,0.84,False,h
0,0,24,886,999,0.83,False,h
709,0,30,884,999,0.84,False,h
999,0,29,886,999,0.81,False,h
999,0,32,886,999,0.81,False,h
999,3,39,882,999,0.82,False,h
999,999,739,6,280,0.65,False,h
999,999,749,5,299,0.66,False,h
999,999,781,8,329,0.69,False,h
999,999,789,4,310,0.64,False,h
999,999,799,6,320,0.63,False,h
999,999,793,7,323,0.65,False,h
999,999,800,6,327,0.66,False,h
999,999,825,7,324,0.65,False,h
999,999,786,3,328,0.63,False,h
999,999,753,8,340,0.66,False,h
999,999,762,5,331,0.64,False,h
999,999,761,8,323,0.65,False,h
999,999,766,8,331,0.65,False,h
999,999,753,2,335,0.64,False,h
999,999,784,4,301,0.64,False,h
999,999,789,9,336,0.66,False,h
999,999,800,9,333,0.65,False,h
999,999,794,11,341,0.64,False,h
999,999,798,7,341,0.64,False,h
999,999,789,6,340,0.66,False,h
999,999,811,9,351,0.66,False,h
999,999,827,10,364,0.63,False,h
999,999,838,12,364,0.65,False,h
999,999,809,11,369,0.64,False,h
999,999,795,10,360,0.63,False,h
999,999,801,11,368,0.65,False,h
999,999,806,12,363,0.63,False,h
999,999,817,13,357,0.65,False,h
999,999,809,11,351,0.63,False,h
999,999,770,12,371,0.64,False,h
999,213,123,900,999,0.84,False,i
999,208,111,891,999,0.83,False,i
999,217,111,894,999,0.84,False,i
999,212,116,890,999,0.83,False,i
999,219,122,900,999,0.82,False,i
999,212,127,900,999,0.84,False,i
999,212,118,895,999,0.83,False,i
999,219,121,892,999,0.83,False,i
999,212,117,891,999,0.83,False,i
999,219,124,893,999,0.83,False,i
999,217,125,896,999,0.83,False,i
999,209,121,892,999,0.83,False,i
999,212,117,888,999,0.82,False,i
999,227,117,893,999,0.82,False,i
999,222,123,888,999,0.83,False,i
999,230,117,892,999,0.82,False,i
999,228,118,886,999,0.82,False,i
999,229,116,893,999,0.84,False,i
999,231,119,884,999,0.84,False,i
999,237,129,894,999,0.82,False,i
999,239,127,890,999,0.84,False,i
999,237,125,888,999,0.81,False,i
999,244,119,893,999,0.84,False,i
999,246,130,891,999,0.82,False,i
999,252,127,893,999,0.83,False,i
999,242,127,888,999,0.82,False,i
999,245,126,896,999,0.82,False,i
999,248,123,883,999,0.82,False,i
999,253,126,894,999,0.81,False,i
999,248,128,889,999,0.81,False,i
999,130,160,999,999,0.39,True,j
999,41,154,999,999,1.55,True,j
999,36,125,935,999,1.47,True,j
999,112,155,999,999,0.72,True,j
999,156,236,999,999,0.66,True,j
999,142,191,999,999,0.92,True,j
999,62,146,999,999,1.64,True,j
999,78,129,982,999,1.46,True,j
999,132,158,999,999,0.98,True,j
999,197,229,999,999,0.21,True,j
999,146,192,999,999,0.81,True,j
999,39,197,999,999,1.62,False,j
999,43,188,999,999,1.54,True,j
999,110,237,999,999,0.84,True,j
999,178,341,999,999,0.32,True,j
999,161,591,999,999,0.63,False,j
999,144,234,999,999,0.98,True,j
999,68,212,999,999,1.45,True,j
999,85,228,999,999,1.32,True,j
999,148,284,999,999,0.69,True,j
999,225,410,999,970,-0.26,True,j
999,181,358,999,999,0.79,True,j
999,65,212,999,999,1.75,True,j
999,40,160,999,999,1.52,True,j
999,117,236,999,999,1.12,True,j
999,194,328,999,999,0.26,True,j
999,209,485,999,999,0.82,True,j
999,160,218,999,999,1.09,True,j
999,104,216,999,999,1.66,True,j
999,132,261,999,999,0.92,True,j
999,449,999,999,999,1.34,False,k
999,445,999,999,999,1.11,True,k
999,472,999,999,999,0.65,True,k
999,455,999,999,999,0.53,False,k
999,455,999,999,999,0.89,True,k
999,425,999,999,999,0.96,True,k
999,430,999,999,999,1.32,False,k
999,466,999,999,999,1.56,True,k
999,452,999,999,999,0.62,False,k
999,424,999,999,999,0.58,False,k
999,484,999,999,999,0.43,True,k
999,447,874,999,999,1.37,False,k
999,467,914,999,999,1.19,True,k
999,460,999,999,999,0.61,True,k
999,434,999,999,999,0.49,False,k
999,468,999,999,999,0.55,True,k
999,447,999,999,999,1.57,False,k
999,466,999,999,999,1.13,True,k
999,443,999,999,999,0.52,True,k
999,412,999,999,999,0.72,False,k
999,466,999,999,999,1.0,True,k
999,458,999,999,999,1.37,False,k
999,455,999,999,999,1.35,False,k
999,540,999,999,999,1.18,True,k
999,592,999,999,999,0.73,False,k
999,431,999,999,999,0.64,False,k
999,455,999,999,999,0.9,True,k
999,436,999,999,999,0.73,False,k
999,447,999,999,999,0.8,False,k
999,884,999,999,999,0.88,True,k
331,476,133,890,0,0.94,False,l
300,477,133,891,0,0.97,False,l
262,480,133,891,0,0.94,False,l
286,477,137,892,0,0.97,False,l
308,477,131,891,0,0.95,False,l
396,476,132,889,0,0.96,False,l
335,476,131,881,0,0.96,False,l
416,493,128,877,0,0.97,False,l
460,527,128,883,0,1.0,False,l
591,565,133,887,0,0.98,False,l
631,558,137,894,0,0.97,False,l
557,554,135,886,0,0.95,False,l
466,555,138,889,0,0.97,False,l
432,556,140,890,0,0.96,False,l
382,556,141,890,0,0.96,False,l
353,551,142,887,0,0.97,False,l
306,552,141,887,0,0.97,False,l
357,551,138,888,0,0.98,False,l
372,550,140,885,0,0.97,False,l
392,547,139,890,0,0.96,False,l
348,547,135,890,0,0.97,False,l
432,550,134,894,0,0.98,False,l
442,548,135,890,0,0.96,False,l
680,543,135,893,0,0.98,False,l
664,550,134,886,0,0.97,False,l
621,547,139,890,0,0.98,False,l
506,540,137,886,0,0.96,False,l
605,545,140,890,0,0.97,False,l
449,486,158,887,0,0.95,False,l
281,462,163,892,0,0.95,False,l
999,660,552,999,314,1.4,False,m
999,640,556,999,327,1.39,False,m
999,648,546,999,330,1.4,False,m
999,669,554,999,336,1.38,False,m
999,657,553,999,319,1.41,False,m
999,656,559,999,403,1.39,False,m
999,660,581,999,425,1.38,False,m
999,670,597,999,450,1.4,False,m
999,658,587,999,411,1.4,False,m
999,658,593,999,367,1.39,False,m
999,646,584,999,446,1.4,False,m
999,648,583,999,451,1.4,False,m
999,648,588,967,507,1.39,False,m
999,643,598,954,478,1.39,False,m
999,645,595,999,389,1.39,False,m
999,650,599,976,397,1.38,False,m
999,656,597,952,383,1.4,False,m
999,653,582,999,414,1.38,False,m
999,655,600,983,445,1.41,False,m
999,651,607,974,443,1.38,False,m
999,654,593,987,427,1.42,False,m
999,654,598,981,439,1.4,False,m
999,671,611,999,422,1.43,False,m
999,671,592,965,421,1.43,False,m
999,699,606,943,432,1.45,False,m
999,681,683,931,465,1.43,False,m
999,657,670,940,409,1.43,False,m
999,630,956,942,411,1.42,False,m
999,654,933,942,505,1.42,False,m
999,732,830,940,507,1.41,False,m
999,999,999,999,550,1.63,False,n
999,999,999,999,553,1.6,False,n
999,999,999,999,554,1.6,False,n
999,999,999,999,547,1.62,False,n
999,999,999,999,564,1.65,False,n
999,999,999,999,549,1.61,False,n
999,999,999,999,545,1.62,False,n
999,999,999,999,557,1.65,False,n
999,999,999,999,554,1.63,False,n
999,999,999,999,547,1.63,False,n
999,999,999,999,546,1.62,False,n
999,999,999,999,547,1.63,False,n
999,999,999,999,552,1.63,False,n
999,999,999,999,532,1.62,False,n
999,999,999,999,530,1.65,False,n
999,999,999,999,544,1.64,False,n
999,999,999,999,537,1.62,False,n
999,999,999,999,515,1.64,False,n
999,999,999,999,470,1.64,False,n
999,999,999,999,507,1.64,False,n
999,999,999,999,479,1.62,False,n
999,999,999,999,531,1.63,False,n
999,999,999,999,499,1.65,False,n
999,999,999,999,491,1.64,False,n
999,999,999,999,475,1.65,False,n
999,999,999,999,492,1.64,False,n
999,999,999,999,505,1.62,False,n
999,999,999,999,475,1.63,False,n
999,999,999,999,486,1.64,False,n
999,999,999,999,547,1.63,False,n
999,999,999,999,214,1.04,False,-
999,970,999,999,232,1.59,True,-
999,756,999,999,179,1.5,True,-
999,948,999,999,164,1.24,True,-
999,912,999,999,234,1.06,True,-
999,735,999,999,226,1.76,False,-
999,724,999,999,734,1.43,True,-
999,983,999,999,423,1.22,False,-
999,849,999,999,482,1.13,True,-
999,929,999,999,442,1.74,False,-
999,738,999,999,361,1.38,True,-
999,999,999,999,421,1.22,False,-
999,952,999,999,445,1.07,True,-
999,946,999,999,367,1.75,False,-
999,733,999,999,446,1.51,True,-
999,949,999,999,425,1.29,False,-
999,938,999,999,472,1.28,True,-
999,915,999,999,531,1.66,False,-
999,719,999,999,397,1.43,True,-
999,904,999,999,391,1.19,False,-
999,859,999,999,373,1.22,True,-
999,741,999,999,407,1.7,True,-
999,778,999,999,473,1.44,True,-
999,941,999,999,455,1.21,False,-
999,902,999,999,533,1.29,True,-
999,891,999,999,459,1.63,True,-
999,895,999,999,477,1.38,True,-
999,910,999,999,526,1.2,False,-
999,943,999,999,421,1.65,True,-
999,902,999,999,390,1.58,True,-
999,0,0,191,909,1.24,False,o
999,0,0,190,909,1.24,False,o
999,0,0,204,902,1.23,False,o
999,0,0,182,904,1.22,False,o
999,0,0,182,891,1.23,False,o
999,0,0,181,896,1.22,False,o
999,0,0,179,891,1.22,False,o
999,0,0,185,894,1.22,False,o
999,0,0,198,868,1.23,False,o
999,0,0,195,867,1.22,False,o
999,0,0,193,904,1.23,False,o
999,0,0,190,910,1.22,False,o
999,0,0,191,918,1.21,False,o
999,0,0,201,920,1.21,False,o
999,0,0,198,938,1.23,False,o
999,0,0,202,930,1.22,False,o
999,0,0,208,930,1.21,False,o
999,0,0,208,933,1.22,False,o
999,0,0,222,949,1.22,False,o
999,0,0,215,925,1.21,False,o
999,0,0,215,944,1.22,False,o
999,0,0,216,944,1.23,False,o
999,0,0,216,940,1.22,False,o
999,0,0,216,942,1.23,False,o
999,0,0,211,932,1.22,False,o
999,0,0,205,924,1.23,False,o
999,0,0,205,939,1.22,False,o
999,0,0,207,942,1.23,False,o
999,0,0,205,943,1.23,False,o
999,0,0,204,944,1.23,False,o
0,999,999,999,160,1.0,False,p
0,999,999,999,173,1.0,False,p
0,999,999,999,215,1.0,False,p
0,999,999,999,199,1.0,False,p
0,999,999,999,185,0.99,False,p
36,999,999,999,174,1.0,False,p
12,999,999,999,177,1.0,False,p
10,999,999,999,191,1.0,False,p
40,999,999,999,214,0.99,False,p
63,999,999,999,201,0.99,False,p
0,999,999,999,170,1.01,False,p
0,999,999,999,177,1.0,False,p
39,999,999,999,187,0.99,False,p
28,999,999,999,191,0.99,False,p
46,999,999,999,208,1.0,False,p
56,999,999,999,177,0.96,False,p
0,999,999,999,164,1.07,False,p
13,999,999,999,167,1.0,False,p
17,999,999,999,173,1.02,False,p
16,999,999,999,188,1.01,False,p
24,999,999,999,179,1.04,False,p
0,999,999,999,158,1.02,False,p
0,999,999,999,165,1.03,False,p
0,999,999,999,179,1.01,False,p
0,999,999,999,174,1.01,False,p
4,999,999,999,197,1.03,False,p
0,999,999,999,172,1.03,False,p
0,999,999,999,173,1.02,False,p
0,999,999,999,171,1.01,False,p
0,999,999,999,186,1.02,False,p
999,330,0,581,999,1.02,True,q
999,339,3,679,999,2.14,False,q
999,375,15,663,999,1.49,True,q
999,394,4,610,999,0.98,True,q
999,386,7,757,999,1.46,False,q
999,431,15,795,999,1.72,True,q
999,438,12,672,999,1.01,True,q
999,411,13,672,999,1.58,False,q
999,455,14,745,999,1.55,True,q
999,412,9,672,999,1.38,True,q
999,411,7,775,999,1.45,True,q
999,561,22,679,999,1.79,False,q
999,498,3,610,999,1.58,True,q
999,431,0,630,999,1.54,True,q
999,397,3,622,999,1.5,False,q
999,423,0,612,999,1.35,True,q
999,382,1,626,999,1.54,False,q
999,334,2,628,999,1.56,False,q
999,348,0,611,999,1.33,True,q
999,378,0,649,999,1.73,False,q
999,413,1,674,999,1.33,True,q
999,369,0,608,999,1.1,True,q
999,330,6,635,999,1.87,False,q
999,379,2,595,999,1.33,True,q
999,393,0,589,999,1.18,True,q
999,368,7,789,999,1.92,False,q
999,327,0,633,999,1.49,True,q
999,351,0,616,999,1.31,True,q
999,377,0,791,999,1.73,False,q
999,402,9,678,999,1.67,True,q
999,0,785,138,552,1.35,False,r
999,0,791,140,554,1.35,False,r
999,0,785,143,547,1.37,False,r
999,0,785,142,547,1.35,False,r
999,0,774,117,604,1.36,False,r
999,0,747,116,612,1.36,False,r
999,0,749,134,605,1.36,False,r
999,0,748,133,608,1.35,False,r
999,0,753,114,583,1.36,False,r
999,0,731,100,571,1.35,False,r
999,0,731,93,563,1.35,False,r
999,0,730,102,573,1.35,False,r
999,0,745,110,590,1.34,False,r
999,0,784,113,591,1.34,False,r
999,0,755,98,568,1.35,False,r
999,0,753,96,571,1.34,False,r
999,0,790,107,601,1.36,False,r
999,0,776,104,586,1.36,False,r
999,0,800,105,576,1.34,False,r
999,0,791,104,586,1.35,False,r
999,0,767,95,597,1.35,False,r
999,0,762,95,576,1.35,False,r
999,0,777,102,580,1.33,False,r
999,0,782,106,586,1.35,False,r
999,0,766,100,564,1.38,False,r
999,0,749,94,564,1.35,False,r
999,0,762,94,584,1.37,False,r
999,0,747,96,572,1.35,False,r
999,0,755,100,576,1.35,False,r
999,0,775,99,568,1.38,False,r
999,148,9,80,12,1.04,False,s
999,143,7,69,12,1.04,False,s
999,137,7,79,26,1.03,False,s
999,123,6,83,20,1.01,False,s
999,134,11,90,13,1.0,False,s
999,142,11,86,25,0.97,False,s
999,139,9,83,29,1.03,False,s
999,133,10,81,24,0.95,False,s
999,138,8,81,28,1.2,False,s
999,133,7,84,17,1.18,False,s
999,140,12,85,23,1.19,False,s
999,143,12,76,19,1.15,False,s
999,136,7,66,22,1.26,False,s
999,137,9,63,26,1.24,False,s
999,136,8,67,24,1.23,False,s
999,141,12,77,26,1.29,False,s
999,138,11,57,26,1.03,False,s
999,130,6,61,19,1.01,False,s
999,133,7,79,36,1.06,False,s
999,144,11,88,59,1.05,False,s
999,174,24,124,106,1.02,False,s
999,183,29,161,172,1.04,False,s
999,193,38,188,207,1.06,False,s
999,187,51,231,263,1.09,False,s
999,214,62,242,300,1.12,False,s
999,217,65,240,324,1.08,False,s
999,205,59,227,331,1.08,False,s
999,207,60,197,342,1.09,False,s
999,196,57,194,341,1.02,False,s
999,201,68,195,341,1.1,False,s
0,591,41,93,116,0.99,False,t
0,588,41,92,117,0.98,False,t
0,591,40,85,116,0.98,False,t
0,588,44,89,105,0.98,False,t
0,590,43,96,116,0.99,False,t
0,605,44,96,112,1.0,False,t
0,592,42,104,111,1.0,False,t
0,590,43,85,116,1.0,False,t
0,588,41,83,106,1.0,False,t
0,592,45,82,106,1.02,False,t
0,592,42,88,117,0.99,False,t
0,594,46,93,116,1.01,False,t
0,592,42,91,104,0.99,False,t
0,593,43,84,106,0.99,False,t
0,591,43,82,97,0.99,False,t
0,588,42,86,97,0.98,False,t
0,588,46,85,103,0.98,False,t
0,588,44,95,101,0.98,False,t
0,584,43,88,109,0.99,False,t
0,588,43,85,96,1.0,False,t
0,586,46,85,111,0.97,False,t
0,583,48,92,116,0.98,False,t
0,588,45,108,121,0.99,False,t
0,586,44,105,116,1.0,False,t
0,586,47,99,111,0.99,False,t
0,584,45,93,111,0.98,False,t
0,586,55,103,116,0.99,False,t
0,588,43,103,120,1.01,False,t
0,583,44,96,120,1.01,False,t
0,583,45,86,107,0.98,False,t
555,999,472,306,515,1.1,False,u
847,999,477,350,534,1.07,False,u
780,999,476,294,530,1.09,False,u
815,999,465,302,527,1.09,False,u
837,999,475,289,525,1.11,False,u
979,999,470,296,513,1.08,False,u
999,999,471,288,519,1.08,False,u
802,999,483,280,500,1.1,False,u
716,999,508,281,516,1.1,False,u
739,999,503,276,510,1.11,False,u
999,999,532,280,511,1.09,False,u
999,999,496,288,498,1.08,False,u
999,999,551,269,489,1.11,False,u
895,999,541,271,492,1.09,False,u
999,999,553,344,492,1.11,False,u
999,999,550,283,484,1.1,False,u
999,999,547,326,486,1.12,False,u
999,999,559,333,489,1.08,False,u
999,999,552,300,477,1.1,False,u
999,999,559,334,491,1.11,False,u
999,999,569,365,491,1.1,False,u
999,999,589,372,493,1.09,False,u
999,999,578,367,496,1.11,False,u
999,999,553,358,489,1.11,False,u
999,999,562,346,480,1.1,False,u
999,999,547,341,480,1.11,False,u
999,999,558,343,489,1.09,False,u
999,999,558,365,491,1.1,False,u
999,999,558,352,488,1.1,False,u
999,999,554,355,477,1.11,False,u
999,543,568,821,999,1.23,False,v
999,540,558,842,999,1.23,False,v
999,548,557,849,999,1.22,False,v
999,541,590,837,999,1.21,False,v
999,536,581,850,999,1.23,False,v
999,541,581,838,999,1.21,False,v
999,557,580,810,999,1.22,False,v
999,536,616,851,999,1.21,False,v
999,533,636,798,999,1.21,False,v
999,570,611,782,999,1.23,False,v
999,576,613,774,999,1.21,False,v
999,574,605,788,999,1.22,False,v
999,561,628,819,999,1.21,False,v
999,561,642,814,999,1.21,False,v
999,516,631,822,999,1.22,False,v
999,512,620,999,999,1.23,False,v
999,498,618,999,999,1.24,False,v
999,505,620,999,999,1.27,False,v
999,504,617,999,999,1.24,False,v
999,570,623,999,999,1.22,False,v
999,571,623,999,999,1.21,False,v
999,575,628,999,999,1.23,False,v
999,575,644,999,999,1.21,False,v
999,584,660,999,999,1.21,False,v
999,574,659,953,999,1.24,False,v
999,578,654,922,999,1.2,False,v
999,576,653,832,999,1.22,False,v
999,578,660,825,999,1.22,False,v
999,579,661,774,999,1.22,False,v
999,579,661,674,999,1.22,False,v
999,649,523,999,496,1.15,False,w
999,648,582,999,529,1.14,False,w
999,657,591,999,524,1.15,False,w
999,673,606,999,446,1.14,False,w
999,669,611,999,461,1.14,False,w
999,656,613,999,512,1.15,False,w
999,658,614,999,496,1.13,False,w
999,653,620,999,464,1.13,False,w
999,663,618,999,519,1.14,False,w
999,642,612,999,547,1.15,False,w
999,642,618,999,486,1.14,False,w
999,648,622,999,573,1.13,False,w
999,643,607,999,551,1.13,False,w
999,660,603,999,635,1.14,False,w
999,645,604,999,593,1.13,False,w
999,645,605,999,618,1.14,False,w
999,638,606,999,591,1.13,False,w
